fname,label,length
gunshot\087.wav,gunshot,4.0

gunshot\088.wav,gunshot,4.0

gunshot\089.wav,gunshot,4.0

gunshot\090.wav,gunshot,4.0

gunshot\091.wav,gunshot,4.0

gunshot\092.wav,gunshot,4.0

gunshot\093.wav,gunshot,4.0

gunshot\094.wav,gunshot,4.0

gunshot\095.wav,gunshot,4.0

gunshot\096.wav,gunshot,4.0

gunshot\097.wav,gunshot,4.0

gunshot\098.wav,gunshot,4.0

gunshot\099.wav,gunshot,4.0

gunshot\100.wav,gunshot,4.0

gunshot\101.wav,gunshot,4.0

gunshot\102.wav,gunshot,4.0

gunshot\103.wav,gunshot,4.0

gunshot\104.wav,gunshot,4.0

gunshot\105.wav,gunshot,4.0

gunshot\106.wav,gunshot,4.0

gunshot\107.wav,gunshot,4.0

gunshot\108.wav,gunshot,4.0

gunshot\109.wav,gunshot,4.0

gunshot\110.wav,gunshot,4.0

gunshot\111.wav,gunshot,4.0

gunshot\112.wav,gunshot,4.0

gunshot\113.wav,gunshot,4.0

gunshot\114.wav,gunshot,4.0

gunshot\115.wav,gunshot,4.0

gunshot\116.wav,gunshot,4.0

gunshot\117.wav,gunshot,4.0

gunshot\118.wav,gunshot,4.0

gunshot\119.wav,gunshot,4.0

gunshot\120.wav,gunshot,4.0

gunshot\121.wav,gunshot,4.0

gunshot\122.wav,gunshot,4.0

gunshot\123.wav,gunshot,4.0

gunshot\124.wav,gunshot,4.0

gunshot\125.wav,gunshot,4.0

gunshot\126.wav,gunshot,4.0

gunshot\127.wav,gunshot,4.0

gunshot\128.wav,gunshot,4.0

gunshot\129.wav,gunshot,4.0

gunshot\130.wav,gunshot,4.0

gunshot\131.wav,gunshot,4.0

gunshot\132.wav,gunshot,4.0

gunshot\133.wav,gunshot,4.0

gunshot\134.wav,gunshot,4.0

gunshot\135.wav,gunshot,4.0

gunshot\136.wav,gunshot,4.0

gunshot\137.wav,gunshot,4.0

gunshot\138.wav,gunshot,4.0

gunshot\139.wav,gunshot,4.0

gunshot\140.wav,gunshot,4.0

gunshot\141.wav,gunshot,4.0

gunshot\142.wav,gunshot,4.0

gunshot\143.wav,gunshot,4.0

gunshot\144.wav,gunshot,4.0

gunshot\145.wav,gunshot,4.0

gunshot\146.wav,gunshot,4.0

gunshot\147.wav,gunshot,4.0

gunshot\148.wav,gunshot,4.0

gunshot\149.wav,gunshot,4.0

gunshot\150.wav,gunshot,4.0

gunshot\151.wav,gunshot,4.0

gunshot\152.wav,gunshot,4.0

gunshot\153.wav,gunshot,4.0

gunshot\154.wav,gunshot,4.0

gunshot\155.wav,gunshot,4.0

gunshot\156.wav,gunshot,4.0

gunshot\157.wav,gunshot,4.0

gunshot\158.wav,gunshot,4.0

gunshot\159.wav,gunshot,4.0

gunshot\160.wav,gunshot,4.0

gunshot\161.wav,gunshot,4.0

gunshot\162.wav,gunshot,4.0

gunshot\163.wav,gunshot,4.0

gunshot\164.wav,gunshot,4.0

gunshot\165.wav,gunshot,4.0

gunshot\166.wav,gunshot,4.0

gunshot\167.wav,gunshot,4.0

gunshot\168.wav,gunshot,4.0

gunshot\169.wav,gunshot,4.0

gunshot\170.wav,gunshot,4.0

gunshot\171.wav,gunshot,4.0

gunshot\172.wav,gunshot,4.0

gunshot\173.wav,gunshot,4.0

gunshot\174.wav,gunshot,4.0

gunshot\175.wav,gunshot,4.0

gunshot\176.wav,gunshot,4.0

gunshot\177.wav,gunshot,4.0

gunshot\178.wav,gunshot,4.0

gunshot\179.wav,gunshot,4.0

gunshot\180.wav,gunshot,4.0

gunshot\181.wav,gunshot,4.0

gunshot\182.wav,gunshot,4.0

gunshot\183.wav,gunshot,4.0

gunshot\184.wav,gunshot,4.0

gunshot\185.wav,gunshot,4.0

gunshot\186.wav,gunshot,4.0

gunshot\187.wav,gunshot,4.0

gunshot\188.wav,gunshot,4.0

gunshot\189.wav,gunshot,4.0

gunshot\190.wav,gunshot,4.0

gunshot\191.wav,gunshot,4.0

gunshot\192.wav,gunshot,4.0

gunshot\193.wav,gunshot,4.0

gunshot\194.wav,gunshot,4.0

gunshot\195.wav,gunshot,4.0

gunshot\196.wav,gunshot,4.0

gunshot\197.wav,gunshot,4.0

gunshot\198.wav,gunshot,4.0

gunshot\199.wav,gunshot,4.0

gunshot\200.wav,gunshot,4.0

gunshot\201.wav,gunshot,4.0

gunshot\202.wav,gunshot,4.0

gunshot\203.wav,gunshot,4.0

gunshot\204.wav,gunshot,4.0

gunshot\205.wav,gunshot,4.0

gunshot\206.wav,gunshot,4.0

gunshot\207.wav,gunshot,4.0

gunshot\208.wav,gunshot,4.0

gunshot\209.wav,gunshot,4.0

gunshot\210.wav,gunshot,4.0

gunshot\211.wav,gunshot,4.0

gunshot\212.wav,gunshot,4.0

gunshot\213.wav,gunshot,4.0

gunshot\214.wav,gunshot,4.0

gunshot\215.wav,gunshot,4.0

gunshot\216.wav,gunshot,4.0

gunshot\217.wav,gunshot,4.0

gunshot\218.wav,gunshot,4.0

gunshot\219.wav,gunshot,4.0

gunshot\220.wav,gunshot,4.0

gunshot\221.wav,gunshot,4.0

gunshot\222.wav,gunshot,4.0

gunshot\223.wav,gunshot,4.0

gunshot\224.wav,gunshot,4.0

gunshot\225.wav,gunshot,4.0

gunshot\226.wav,gunshot,4.0

gunshot\227.wav,gunshot,4.0

gunshot\228.wav,gunshot,4.0

gunshot\229.wav,gunshot,4.0

gunshot\230.wav,gunshot,4.0

gunshot\231.wav,gunshot,4.0

gunshot\232.wav,gunshot,4.0

gunshot\233.wav,gunshot,4.0

gunshot\234.wav,gunshot,4.0

gunshot\235.wav,gunshot,4.0

gunshot\236.wav,gunshot,4.0

gunshot\237.wav,gunshot,4.0

gunshot\238.wav,gunshot,4.0

gunshot\239.wav,gunshot,4.0

gunshot\240.wav,gunshot,4.0

gunshot\241.wav,gunshot,4.0

gunshot\242.wav,gunshot,4.0

gunshot\243.wav,gunshot,4.0

gunshot\244.wav,gunshot,4.0

gunshot\245.wav,gunshot,4.0

gunshot\246.wav,gunshot,4.0

gunshot\247.wav,gunshot,4.0

gunshot\248.wav,gunshot,4.0

gunshot\249.wav,gunshot,4.0

gunshot\250.wav,gunshot,4.0

gunshot\251.wav,gunshot,4.0

gunshot\252.wav,gunshot,4.0

gunshot\253.wav,gunshot,4.0

gunshot\254.wav,gunshot,4.0

gunshot\255.wav,gunshot,4.0

gunshot\256.wav,gunshot,4.0

gunshot\257.wav,gunshot,4.0

gunshot\258.wav,gunshot,4.0

gunshot\259.wav,gunshot,4.0

gunshot\260.wav,gunshot,4.0

gunshot\261.wav,gunshot,4.0

gunshot\262.wav,gunshot,4.0

gunshot\263.wav,gunshot,4.0

gunshot\264.wav,gunshot,4.0

gunshot\265.wav,gunshot,4.0

gunshot\266.wav,gunshot,4.0

gunshot\267.wav,gunshot,4.0

gunshot\268.wav,gunshot,4.0

gunshot\269.wav,gunshot,4.0

gunshot\270.wav,gunshot,4.0

gunshot\271.wav,gunshot,4.0

gunshot\272.wav,gunshot,4.0

gunshot\273.wav,gunshot,4.0

gunshot\274.wav,gunshot,4.0

gunshot\275.wav,gunshot,4.0

gunshot\276.wav,gunshot,4.0

gunshot\277.wav,gunshot,4.0

gunshot\278.wav,gunshot,4.0

gunshot\279.wav,gunshot,4.0

gunshot\280.wav,gunshot,4.0

gunshot\281.wav,gunshot,4.0

gunshot\282.wav,gunshot,4.0

gunshot\283.wav,gunshot,4.0

gunshot\284.wav,gunshot,4.0

gunshot\285.wav,gunshot,4.0

gunshot\286.wav,gunshot,4.0

gunshot\287.wav,gunshot,4.0

gunshot\288.wav,gunshot,4.0

gunshot\289.wav,gunshot,4.0

gunshot\290.wav,gunshot,4.0

gunshot\291.wav,gunshot,4.0

gunshot\292.wav,gunshot,4.0

gunshot\293.wav,gunshot,4.0

gunshot\294.wav,gunshot,4.0

gunshot\295.wav,gunshot,4.0

gunshot\296.wav,gunshot,4.0

gunshot\297.wav,gunshot,4.0

gunshot\298.wav,gunshot,4.0

gunshot\299.wav,gunshot,4.0

gunshot\300.wav,gunshot,4.0

gunshot\301.wav,gunshot,4.0

gunshot\302.wav,gunshot,4.0

gunshot\303.wav,gunshot,4.0

gunshot\304.wav,gunshot,4.0

gunshot\305.wav,gunshot,4.0

gunshot\306.wav,gunshot,4.0

gunshot\307.wav,gunshot,4.0

gunshot\308.wav,gunshot,4.0

gunshot\309.wav,gunshot,4.0

gunshot\310.wav,gunshot,4.0

gunshot\311.wav,gunshot,4.0

gunshot\312.wav,gunshot,4.0

gunshot\313.wav,gunshot,4.0

gunshot\314.wav,gunshot,4.0

gunshot\315.wav,gunshot,4.0

gunshot\316.wav,gunshot,4.0

gunshot\317.wav,gunshot,4.0

gunshot\318.wav,gunshot,4.0

gunshot\319.wav,gunshot,4.0

gunshot\320.wav,gunshot,4.0

gunshot\321.wav,gunshot,4.0

gunshot\322.wav,gunshot,4.0

gunshot\323.wav,gunshot,4.0

gunshot\324.wav,gunshot,4.0

gunshot\325.wav,gunshot,4.0

gunshot\326.wav,gunshot,4.0

gunshot\327.wav,gunshot,4.0

gunshot\328.wav,gunshot,4.0

gunshot\329.wav,gunshot,4.0

gunshot\330.wav,gunshot,4.0

gunshot\331.wav,gunshot,4.0

gunshot\332.wav,gunshot,4.0

gunshot\333.wav,gunshot,4.0

gunshot\334.wav,gunshot,4.0

gunshot\335.wav,gunshot,4.0

gunshot\336.wav,gunshot,4.0

gunshot\337.wav,gunshot,4.0

gunshot\338.wav,gunshot,4.0

gunshot\339.wav,gunshot,4.0

gunshot\340.wav,gunshot,4.0

gunshot\341.wav,gunshot,4.0

gunshot\342.wav,gunshot,4.0

gunshot\343.wav,gunshot,4.0

gunshot\344.wav,gunshot,4.0

gunshot\345.wav,gunshot,4.0

gunshot\346.wav,gunshot,4.0

gunshot\347.wav,gunshot,4.0

gunshot\348.wav,gunshot,4.0

gunshot\349.wav,gunshot,4.0

gunshot\350.wav,gunshot,4.0

gunshot\351.wav,gunshot,4.0

gunshot\352.wav,gunshot,4.0

gunshot\353.wav,gunshot,4.0

gunshot\354.wav,gunshot,4.0

gunshot\355.wav,gunshot,4.0

gunshot\356.wav,gunshot,4.0

gunshot\357.wav,gunshot,4.0

gunshot\358.wav,gunshot,4.0

gunshot\359.wav,gunshot,4.0

gunshot\360.wav,gunshot,4.0

gunshot\361.wav,gunshot,4.0

gunshot\362.wav,gunshot,4.0

gunshot\363.wav,gunshot,4.0

gunshot\364.wav,gunshot,4.0

gunshot\365.wav,gunshot,4.0

gunshot\366.wav,gunshot,4.0

gunshot\367.wav,gunshot,4.0

gunshot\368.wav,gunshot,4.0

gunshot\369.wav,gunshot,4.0

gunshot\370.wav,gunshot,4.0

gunshot\371.wav,gunshot,4.0

gunshot\372.wav,gunshot,4.0

gunshot\373.wav,gunshot,4.0

gunshot\374.wav,gunshot,4.0

gunshot\375.wav,gunshot,4.0

gunshot\376.wav,gunshot,4.0

gunshot\377.wav,gunshot,4.0

gunshot\378.wav,gunshot,4.0

gunshot\379.wav,gunshot,4.0

gunshot\380.wav,gunshot,4.0

gunshot\381.wav,gunshot,4.0

gunshot\382.wav,gunshot,4.0

gunshot\383.wav,gunshot,4.0

gunshot\384.wav,gunshot,4.0

gunshot\385.wav,gunshot,4.0

gunshot\386.wav,gunshot,4.0

gunshot\387.wav,gunshot,4.0

gunshot\388.wav,gunshot,4.0

gunshot\389.wav,gunshot,4.0

gunshot\390.wav,gunshot,4.0

gunshot\391.wav,gunshot,4.0

gunshot\392.wav,gunshot,4.0

gunshot\393.wav,gunshot,4.0

gunshot\394.wav,gunshot,4.0

gunshot\395.wav,gunshot,4.0

gunshot\396.wav,gunshot,4.0

gunshot\397.wav,gunshot,4.0

gunshot\398.wav,gunshot,4.0

gunshot\399.wav,gunshot,4.0

gunshot\400.wav,gunshot,4.0

gunshot\401.wav,gunshot,4.0

gunshot\402.wav,gunshot,4.0

gunshot\403.wav,gunshot,4.0

gunshot\404.wav,gunshot,4.0

gunshot\405.wav,gunshot,4.0

gunshot\406.wav,gunshot,4.0

gunshot\407.wav,gunshot,4.0

gunshot\408.wav,gunshot,4.0

gunshot\409.wav,gunshot,4.0

gunshot\410.wav,gunshot,4.0

gunshot\411.wav,gunshot,4.0

gunshot\412.wav,gunshot,4.0

gunshot\413.wav,gunshot,4.0

gunshot\414.wav,gunshot,4.0

gunshot\415.wav,gunshot,4.0

gunshot\416.wav,gunshot,4.0

gunshot\417.wav,gunshot,4.0

gunshot\418.wav,gunshot,4.0

gunshot\419.wav,gunshot,4.0

gunshot\420.wav,gunshot,4.0

gunshot\421.wav,gunshot,4.0

gunshot\422.wav,gunshot,4.0

gunshot\423.wav,gunshot,4.0

gunshot\424.wav,gunshot,4.0

gunshot\425.wav,gunshot,4.0

gunshot\426.wav,gunshot,4.0

gunshot\427.wav,gunshot,4.0

gunshot\428.wav,gunshot,4.0

gunshot\429.wav,gunshot,4.0

gunshot\430.wav,gunshot,4.0

gunshot\431.wav,gunshot,4.0

gunshot\432.wav,gunshot,4.0

gunshot\433.wav,gunshot,4.0

gunshot\434.wav,gunshot,4.0

gunshot\435.wav,gunshot,4.0

gunshot\436.wav,gunshot,4.0

gunshot\437.wav,gunshot,4.0

gunshot\438.wav,gunshot,4.0

gunshot\439.wav,gunshot,4.0

gunshot\440.wav,gunshot,4.0

gunshot\441.wav,gunshot,4.0

gunshot\442.wav,gunshot,4.0

gunshot\443.wav,gunshot,4.0

gunshot\444.wav,gunshot,4.0

gunshot\445.wav,gunshot,4.0

gunshot\446.wav,gunshot,4.0

gunshot\447.wav,gunshot,4.0

gunshot\448.wav,gunshot,4.0

gunshot\449.wav,gunshot,4.0

gunshot\450.wav,gunshot,4.0

gunshot\451.wav,gunshot,4.0

gunshot\452.wav,gunshot,4.0

gunshot\453.wav,gunshot,4.0

gunshot\454.wav,gunshot,4.0

gunshot\455.wav,gunshot,4.0

gunshot\456.wav,gunshot,4.0

gunshot\457.wav,gunshot,4.0

gunshot\458.wav,gunshot,4.0

gunshot\459.wav,gunshot,4.0

gunshot\460.wav,gunshot,4.0

gunshot\461.wav,gunshot,4.0

gunshot\462.wav,gunshot,4.0

gunshot\463.wav,gunshot,4.0

gunshot\464.wav,gunshot,4.0

gunshot\465.wav,gunshot,4.0

gunshot\466.wav,gunshot,4.0

gunshot\467.wav,gunshot,4.0

gunshot\468.wav,gunshot,4.0

gunshot\469.wav,gunshot,4.0

gunshot\470.wav,gunshot,4.0

gunshot\471.wav,gunshot,4.0

gunshot\472.wav,gunshot,4.0

gunshot\473.wav,gunshot,4.0

gunshot\474.wav,gunshot,4.0

gunshot\475.wav,gunshot,4.0

gunshot\476.wav,gunshot,4.0

gunshot\477.wav,gunshot,4.0

gunshot\478.wav,gunshot,4.0

gunshot\479.wav,gunshot,4.0

gunshot\480.wav,gunshot,4.0

gunshot\481.wav,gunshot,4.0

gunshot\482.wav,gunshot,4.0

gunshot\483.wav,gunshot,4.0

gunshot\484.wav,gunshot,4.0

gunshot\485.wav,gunshot,4.0

gunshot\486.wav,gunshot,4.0

gunshot\487.wav,gunshot,4.0

gunshot\488.wav,gunshot,4.0

gunshot\489.wav,gunshot,4.0

gunshot\490.wav,gunshot,4.0

gunshot\491.wav,gunshot,4.0

gunshot\492.wav,gunshot,4.0

gunshot\493.wav,gunshot,4.0

gunshot\494.wav,gunshot,4.0

gunshot\495.wav,gunshot,4.0

gunshot\496.wav,gunshot,4.0

gunshot\497.wav,gunshot,4.0

gunshot\498.wav,gunshot,4.0

gunshot\499.wav,gunshot,4.0

gunshot\500.wav,gunshot,4.0

gunshot\501.wav,gunshot,4.0

gunshot\502.wav,gunshot,4.0

gunshot\503.wav,gunshot,4.0

gunshot\504.wav,gunshot,4.0

gunshot\505.wav,gunshot,4.0

gunshot\506.wav,gunshot,4.0

gunshot\507.wav,gunshot,4.0

gunshot\508.wav,gunshot,4.0

gunshot\509.wav,gunshot,4.0

gunshot\510.wav,gunshot,4.0

gunshot\511.wav,gunshot,4.0

gunshot\512.wav,gunshot,4.0

gunshot\513.wav,gunshot,4.0

gunshot\514.wav,gunshot,4.0

gunshot\515.wav,gunshot,4.0

gunshot\516.wav,gunshot,4.0

gunshot\517.wav,gunshot,4.0

gunshot\518.wav,gunshot,4.0

gunshot\519.wav,gunshot,4.0

gunshot\520.wav,gunshot,4.0

gunshot\521.wav,gunshot,4.0

gunshot\522.wav,gunshot,4.0

gunshot\523.wav,gunshot,4.0

gunshot\524.wav,gunshot,4.0

gunshot\525.wav,gunshot,4.0

gunshot\526.wav,gunshot,4.0

gunshot\527.wav,gunshot,4.0

gunshot\528.wav,gunshot,4.0

gunshot\529.wav,gunshot,4.0

gunshot\530.wav,gunshot,4.0

gunshot\531.wav,gunshot,4.0

gunshot\532.wav,gunshot,4.0

gunshot\533.wav,gunshot,4.0

gunshot\534.wav,gunshot,4.0

gunshot\535.wav,gunshot,4.0

gunshot\536.wav,gunshot,4.0

gunshot\537.wav,gunshot,4.0

gunshot\538.wav,gunshot,4.0

gunshot\539.wav,gunshot,4.0

gunshot\540.wav,gunshot,4.0

gunshot\541.wav,gunshot,4.0

gunshot\542.wav,gunshot,4.0

gunshot\543.wav,gunshot,4.0

gunshot\544.wav,gunshot,4.0

gunshot\545.wav,gunshot,4.0

gunshot\546.wav,gunshot,4.0

gunshot\547.wav,gunshot,4.0

gunshot\548.wav,gunshot,4.0

gunshot\549.wav,gunshot,4.0

gunshot\550.wav,gunshot,4.0

gunshot\551.wav,gunshot,4.0

gunshot\552.wav,gunshot,4.0

gunshot\553.wav,gunshot,4.0

gunshot\554.wav,gunshot,4.0

gunshot\555.wav,gunshot,4.0

gunshot\556.wav,gunshot,4.0

gunshot\557.wav,gunshot,4.0

gunshot\558.wav,gunshot,4.0

gunshot\559.wav,gunshot,4.0

gunshot\560.wav,gunshot,4.0

gunshot\561.wav,gunshot,4.0

gunshot\562.wav,gunshot,4.0

gunshot\563.wav,gunshot,4.0

gunshot\564.wav,gunshot,4.0

gunshot\565.wav,gunshot,4.0

gunshot\566.wav,gunshot,4.0

gunshot\567.wav,gunshot,4.0

gunshot\568.wav,gunshot,4.0

gunshot\569.wav,gunshot,4.0

gunshot\570.wav,gunshot,4.0

gunshot\571.wav,gunshot,4.0

gunshot\572.wav,gunshot,4.0

gunshot\573.wav,gunshot,4.0

gunshot\574.wav,gunshot,4.0

gunshot\575.wav,gunshot,4.0

gunshot\576.wav,gunshot,4.0

gunshot\577.wav,gunshot,4.0

gunshot\578.wav,gunshot,4.0

gunshot\579.wav,gunshot,4.0

gunshot\580.wav,gunshot,4.0

gunshot\581.wav,gunshot,4.0

gunshot\582.wav,gunshot,4.0

gunshot\583.wav,gunshot,4.0

gunshot\584.wav,gunshot,4.0

gunshot\585.wav,gunshot,4.0

gunshot\586.wav,gunshot,4.0

gunshot\587.wav,gunshot,4.0

gunshot\588.wav,gunshot,4.0

gunshot\589.wav,gunshot,4.0

gunshot\590.wav,gunshot,4.0

gunshot\591.wav,gunshot,4.0

gunshot\592.wav,gunshot,4.0

gunshot\593.wav,gunshot,4.0

gunshot\594.wav,gunshot,4.0

gunshot\595.wav,gunshot,4.0

gunshot\596.wav,gunshot,4.0

gunshot\597.wav,gunshot,4.0

gunshot\598.wav,gunshot,4.0

gunshot\599.wav,gunshot,4.0

gunshot\600.wav,gunshot,4.0

gunshot\601.wav,gunshot,4.0

gunshot\602.wav,gunshot,4.0

gunshot\603.wav,gunshot,4.0

gunshot\604.wav,gunshot,4.0

gunshot\605.wav,gunshot,4.0

gunshot\606.wav,gunshot,4.0

gunshot\607.wav,gunshot,4.0

gunshot\608.wav,gunshot,4.0

gunshot\609.wav,gunshot,4.0

gunshot\610.wav,gunshot,4.0

gunshot\611.wav,gunshot,4.0

gunshot\612.wav,gunshot,4.0

gunshot\613.wav,gunshot,4.0

gunshot\614.wav,gunshot,4.0

gunshot\615.wav,gunshot,4.0

gunshot\616.wav,gunshot,4.0

gunshot\617.wav,gunshot,4.0

gunshot\618.wav,gunshot,4.0

gunshot\619.wav,gunshot,4.0

gunshot\620.wav,gunshot,4.0

gunshot\621.wav,gunshot,4.0

gunshot\622.wav,gunshot,4.0

gunshot\623.wav,gunshot,4.0

gunshot\624.wav,gunshot,4.0

gunshot\625.wav,gunshot,4.0

gunshot\626.wav,gunshot,4.0

gunshot\627.wav,gunshot,4.0

gunshot\628.wav,gunshot,4.0

gunshot\629.wav,gunshot,4.0

gunshot\630.wav,gunshot,4.0

gunshot\631.wav,gunshot,4.0

gunshot\632.wav,gunshot,4.0

gunshot\633.wav,gunshot,4.0

gunshot\634.wav,gunshot,4.0

gunshot\635.wav,gunshot,4.0

gunshot\636.wav,gunshot,4.0

gunshot\637.wav,gunshot,4.0

gunshot\638.wav,gunshot,4.0

gunshot\639.wav,gunshot,4.0

gunshot\640.wav,gunshot,4.0

gunshot\641.wav,gunshot,4.0

gunshot\642.wav,gunshot,4.0

gunshot\643.wav,gunshot,4.0

gunshot\644.wav,gunshot,4.0

gunshot\645.wav,gunshot,4.0

gunshot\646.wav,gunshot,4.0

gunshot\647.wav,gunshot,4.0

gunshot\648.wav,gunshot,4.0

gunshot\649.wav,gunshot,4.0

gunshot\650.wav,gunshot,4.0

gunshot\651.wav,gunshot,4.0

gunshot\652.wav,gunshot,4.0

gunshot\653.wav,gunshot,4.0

gunshot\654.wav,gunshot,4.0

gunshot\655.wav,gunshot,4.0

gunshot\656.wav,gunshot,4.0

gunshot\657.wav,gunshot,4.0

gunshot\658.wav,gunshot,4.0

gunshot\659.wav,gunshot,4.0

gunshot\660.wav,gunshot,4.0

gunshot\661.wav,gunshot,4.0

gunshot\662.wav,gunshot,4.0

gunshot\663.wav,gunshot,4.0

gunshot\664.wav,gunshot,4.0

gunshot\665.wav,gunshot,4.0

gunshot\666.wav,gunshot,4.0

gunshot\667.wav,gunshot,4.0

gunshot\668.wav,gunshot,4.0

gunshot\669.wav,gunshot,4.0

gunshot\670.wav,gunshot,4.0

gunshot\671.wav,gunshot,4.0

gunshot\672.wav,gunshot,4.0

gunshot\673.wav,gunshot,4.0

gunshot\674.wav,gunshot,4.0

gunshot\675.wav,gunshot,4.0

gunshot\676.wav,gunshot,4.0

gunshot\677.wav,gunshot,4.0

gunshot\678.wav,gunshot,4.0

gunshot\679.wav,gunshot,4.0

gunshot\680.wav,gunshot,4.0

gunshot\681.wav,gunshot,4.0

gunshot\682.wav,gunshot,4.0

gunshot\683.wav,gunshot,4.0

gunshot\684.wav,gunshot,4.0

gunshot\685.wav,gunshot,4.0

gunshot\686.wav,gunshot,4.0

gunshot\687.wav,gunshot,4.0

gunshot\688.wav,gunshot,4.0

gunshot\689.wav,gunshot,4.0

gunshot\690.wav,gunshot,4.0

gunshot\691.wav,gunshot,4.0

gunshot\692.wav,gunshot,4.0

gunshot\693.wav,gunshot,4.0

gunshot\694.wav,gunshot,4.0

gunshot\695.wav,gunshot,4.0

gunshot\696.wav,gunshot,4.0

gunshot\697.wav,gunshot,4.0

gunshot\698.wav,gunshot,4.0

gunshot\699.wav,gunshot,4.0

gunshot\700.wav,gunshot,4.0

gunshot\701.wav,gunshot,4.0

gunshot\702.wav,gunshot,4.0

gunshot\703.wav,gunshot,4.0

gunshot\704.wav,gunshot,4.0

gunshot\705.wav,gunshot,4.0

gunshot\706.wav,gunshot,4.0

gunshot\707.wav,gunshot,4.0

gunshot\708.wav,gunshot,4.0

gunshot\709.wav,gunshot,4.0

gunshot\710.wav,gunshot,4.0

gunshot\711.wav,gunshot,4.0

gunshot\712.wav,gunshot,4.0

gunshot\713.wav,gunshot,4.0

gunshot\714.wav,gunshot,4.0

gunshot\715.wav,gunshot,4.0

gunshot\716.wav,gunshot,4.0

gunshot\717.wav,gunshot,4.0

gunshot\718.wav,gunshot,4.0

gunshot\719.wav,gunshot,4.0

gunshot\720.wav,gunshot,4.0

gunshot\721.wav,gunshot,4.0

gunshot\722.wav,gunshot,4.0

gunshot\723.wav,gunshot,4.0

gunshot\724.wav,gunshot,4.0

gunshot\725.wav,gunshot,4.0

gunshot\726.wav,gunshot,4.0

gunshot\727.wav,gunshot,4.0

gunshot\728.wav,gunshot,4.0

gunshot\729.wav,gunshot,4.0

gunshot\730.wav,gunshot,4.0

gunshot\731.wav,gunshot,4.0

gunshot\732.wav,gunshot,4.0

gunshot\733.wav,gunshot,4.0

gunshot\734.wav,gunshot,4.0

gunshot\735.wav,gunshot,4.0

gunshot\736.wav,gunshot,4.0

gunshot\737.wav,gunshot,4.0

gunshot\738.wav,gunshot,4.0

gunshot\739.wav,gunshot,4.0

gunshot\740.wav,gunshot,4.0

gunshot\741.wav,gunshot,4.0

gunshot\742.wav,gunshot,4.0

gunshot\743.wav,gunshot,4.0

gunshot\744.wav,gunshot,4.0

gunshot\745.wav,gunshot,4.0

gunshot\746.wav,gunshot,4.0

gunshot\747.wav,gunshot,4.0

gunshot\748.wav,gunshot,4.0

gunshot\749.wav,gunshot,4.0

gunshot\750.wav,gunshot,4.0

gunshot\751.wav,gunshot,4.0

gunshot\752.wav,gunshot,4.0

gunshot\753.wav,gunshot,4.0

gunshot\754.wav,gunshot,4.0

gunshot\755.wav,gunshot,4.0

gunshot\756.wav,gunshot,4.0

gunshot\757.wav,gunshot,4.0

gunshot\758.wav,gunshot,4.0

gunshot\759.wav,gunshot,4.0

gunshot\760.wav,gunshot,4.0

gunshot\761.wav,gunshot,4.0

gunshot\762.wav,gunshot,4.0

gunshot\763.wav,gunshot,4.0

gunshot\764.wav,gunshot,4.0

gunshot\765.wav,gunshot,4.0

gunshot\766.wav,gunshot,4.0

gunshot\767.wav,gunshot,4.0

gunshot\768.wav,gunshot,4.0

gunshot\769.wav,gunshot,4.0

gunshot\770.wav,gunshot,4.0

gunshot\771.wav,gunshot,4.0

gunshot\772.wav,gunshot,4.0

gunshot\773.wav,gunshot,4.0

gunshot\774.wav,gunshot,4.0

gunshot\775.wav,gunshot,4.0

gunshot\776.wav,gunshot,4.0

gunshot\777.wav,gunshot,4.0

keyboard\001.wav,keyboard,4.0

keyboard\002.wav,keyboard,4.0

keyboard\003.wav,keyboard,4.0

keyboard\004.wav,keyboard,4.0

keyboard\005.wav,keyboard,4.0

keyboard\006.wav,keyboard,4.0

keyboard\007.wav,keyboard,4.0

keyboard\008.wav,keyboard,4.0

